PlayerID,Position,Goals,MarketValueEUR,EfficiencyScore
48,ST,1,15000000,0.0667
195,CM,0,500000,0.0000
410,CDM,0,60000000,0.0000
490,RW,1,150000000,0.0067
108,LB,0,15000000,0.0000
467,LW,0,2000000,0.0000
306,LB,0,2000000,0.0000
371,LW,0,500000,0.0000
340,ST,0,40000000,0.0000
368,CAM,1,30000000,0.0333
151,LB,0,100000000,0.0000
135,CDM,0,8000000,0.0000
229,ST,0,150000000,0.0000
151,RB,0,20000000,0.0000
370,ST,0,80000000,0.0000
358,CAM,0,60000000,0.0000
404,RB,0,15000000,0.0000
70,LW,0,1000000,0.0000
496,LB,0,1000000,0.0000
414,ST,1,2000000,0.5000
97,ST,0,5000000,0.0000
277,RW,0,60000000,0.0000
119,CDM,0,30000000,0.0000
481,LB,0,60000000,0.0000
90,CM,0,30000000,0.0000
418,CAM,0,100000000,0.0000
268,CM,0,5000000,0.0000
96,CM,0,100000000,0.0000
288,LB,0,100000000,0.0000
327,CAM,0,120000000,0.0000
330,LW,0,1000000,0.0000
483,CB,0,15000000,0.0000
160,LW,1,1000000,1.0000
297,RW,0,1000000,0.0000
404,CAM,0,60000000,0.0000
312,GK,0,150000000,0.0000
365,LB,0,8000000,0.0000
6,LW,0,8000000,0.0000
216,RB,0,80000000,0.0000
116,ST,0,150000000,0.0000
279,LB,0,80000000,0.0000
188,RW,0,100000000,0.0000
252,CB,0,2000000,0.0000
181,CF,0,40000000,0.0000
69,CAM,0,100000000,0.0000
68,LW,0,5000000,0.0000
397,RW,0,40000000,0.0000
152,LW,0,5000000,0.0000
104,GK,0,5000000,0.0000
403,CB,0,30000000,0.0000
47,LB,0,1000000,0.0000
145,ST,1,20000000,0.0500
489,CF,0,10000000,0.0000
355,LB,0,80000000,0.0000
78,GK,0,2000000,0.0000
287,GK,0,150000000,0.0000
347,CDM,0,8000000,0.0000
344,LB,0,60000000,0.0000
251,CB,0,2000000,0.0000
149,GK,0,3000000,0.0000
221,GK,0,2000000,0.0000
178,RW,0,50000000,0.0000
202,GK,0,120000000,0.0000
500,RW,0,10000000,0.0000
7,CDM,0,20000000,0.0000
393,LB,0,1000000,0.0000
444,ST,0,1000000,0.0000
173,ST,0,30000000,0.0000
431,CAM,0,5000000,0.0000
183,RB,0,10000000,0.0000
399,RW,0,120000000,0.0000
75,CF,0,500000,0.0000
461,RW,0,80000000,0.0000
20,CDM,0,100000000,0.0000
263,RB,0,3000000,0.0000
362,RB,0,60000000,0.0000
441,LB,0,2000000,0.0000
195,CF,1,8000000,0.1250
232,CB,0,500000,0.0000
346,CDM,0,500000,0.0000
255,RW,0,150000000,0.0000
381,ST,0,60000000,0.0000
11,CF,1,10000000,0.1000
97,CDM,1,500000,2.0000
18,GK,0,8000000,0.0000
131,RB,0,80000000,0.0000
176,CB,0,500000,0.0000
357,RW,0,8000000,0.0000
466,LW,0,120000000,0.0000
65,LW,0,30000000,0.0000
287,RB,0,8000000,0.0000
328,LB,0,120000000,0.0000
471,CB,0,60000000,0.0000
453,LW,1,150000000,0.0067
250,LW,1,3000000,0.3333
496,CB,0,150000000,0.0000
109,CF,2,40000000,0.0500
235,GK,0,3000000,0.0000
282,CF,2,60000000,0.0333
278,CM,0,10000000,0.0000
500,CB,0,500000,0.0000
267,RW,0,150000000,0.0000
293,CF,0,15000000,0.0000
443,CDM,0,80000000,0.0000
242,CDM,0,2000000,0.0000
245,CAM,0,1000000,0.0000
314,CF,0,1000000,0.0000
6,CAM,0,100000000,0.0000
76,CAM,0,100000000,0.0000
390,CAM,1,500000,2.0000
253,CM,0,20000000,0.0000
255,LW,1,40000000,0.0250
4,CM,0,30000000,0.0000
102,LB,0,3000000,0.0000
66,CDM,0,500000,0.0000
386,ST,1,120000000,0.0083
158,RB,0,3000000,0.0000
149,GK,0,5000000,0.0000
135,LW,0,150000000,0.0000
468,ST,1,10000000,0.1000
388,CAM,0,50000000,0.0000
327,LW,0,60000000,0.0000
127,CB,0,50000000,0.0000
196,CB,0,40000000,0.0000
117,CAM,0,40000000,0.0000
186,CM,0,10000000,0.0000
340,CB,0,10000000,0.0000
105,LW,0,8000000,0.0000
219,LW,0,3000000,0.0000
383,CM,0,80000000,0.0000
315,CDM,0,2000000,0.0000
471,CDM,0,3000000,0.0000
131,ST,0,15000000,0.0000
338,CDM,0,50000000,0.0000
304,CM,0,150000000,0.0000
317,LB,0,60000000,0.0000
144,CDM,0,8000000,0.0000
91,CF,0,3000000,0.0000
108,CDM,0,80000000,0.0000
207,RB,0,100000000,0.0000
416,CDM,0,60000000,0.0000
22,RW,0,3000000,0.0000
366,LW,2,500000,4.0000
301,CDM,0,10000000,0.0000
49,CF,1,50000000,0.0200
98,ST,0,1000000,0.0000
273,CM,1,80000000,0.0125
306,ST,1,50000000,0.0200
391,LB,0,50000000,0.0000
447,LW,0,120000000,0.0000
199,CDM,0,8000000,0.0000
483,CB,0,120000000,0.0000
278,CB,0,5000000,0.0000
31,LB,0,150000000,0.0000
405,RB,0,80000000,0.0000
441,CM,0,50000000,0.0000
266,CB,0,3000000,0.0000
449,CM,0,120000000,0.0000
135,RB,0,500000,0.0000
135,CDM,1,15000000,0.0667
41,RB,0,500000,0.0000
233,CDM,0,2000000,0.0000
72,CM,1,3000000,0.3333
495,RW,0,5000000,0.0000
223,GK,0,30000000,0.0000
203,CDM,0,120000000,0.0000
106,CB,0,40000000,0.0000
1,CM,0,30000000,0.0000
396,CB,0,15000000,0.0000
169,CAM,0,15000000,0.0000
310,CB,1,20000000,0.0500
263,LB,0,100000000,0.0000
50,ST,1,150000000,0.0067
258,CB,0,1000000,0.0000
266,RW,1,10000000,0.1000
214,LB,0,150000000,0.0000
66,CAM,0,40000000,0.0000
129,CDM,1,150000000,0.0067
469,CDM,0,5000000,0.0000
29,CAM,0,10000000,0.0000
203,CB,0,120000000,0.0000
413,CDM,0,30000000,0.0000
139,ST,0,2000000,0.0000
403,CAM,1,8000000,0.1250
116,RB,0,120000000,0.0000
429,ST,2,60000000,0.0333
112,CM,0,150000000,0.0000
118,ST,1,20000000,0.0500
409,CDM,0,30000000,0.0000
441,CF,0,60000000,0.0000
62,ST,0,5000000,0.0000
69,CDM,0,10000000,0.0000
340,RW,0,60000000,0.0000
104,RB,0,10000000,0.0000
441,RW,0,3000000,0.0000
243,RW,1,30000000,0.0333
373,CDM,0,50000000,0.0000
256,CAM,0,3000000,0.0000
205,CM,0,120000000,0.0000
46,CM,0,2000000,0.0000
99,LB,0,500000,0.0000
115,CAM,0,30000000,0.0000
317,CB,0,20000000,0.0000
423,CM,0,500000,0.0000
272,LW,0,60000000,0.0000
300,LW,0,1000000,0.0000
187,CM,0,100000000,0.0000
317,LB,0,100000000,0.0000
106,CAM,0,80000000,0.0000
387,CB,0,40000000,0.0000
425,LB,0,80000000,0.0000
337,CDM,0,60000000,0.0000
317,RB,0,20000000,0.0000
443,RB,0,5000000,0.0000
348,RW,0,60000000,0.0000
284,ST,0,120000000,0.0000
96,LW,0,15000000,0.0000
244,LB,0,1000000,0.0000
430,GK,0,1000000,0.0000
106,LB,0,60000000,0.0000
112,ST,0,120000000,0.0000
419,RW,0,2000000,0.0000
59,CDM,0,20000000,0.0000
442,RW,0,2000000,0.0000
438,CDM,0,8000000,0.0000
222,RW,1,120000000,0.0083
473,CB,0,3000000,0.0000
492,LW,0,15000000,0.0000
297,CB,0,60000000,0.0000
271,LB,0,30000000,0.0000
110,CM,0,30000000,0.0000
315,GK,0,100000000,0.0000
253,LW,0,150000000,0.0000
13,LB,0,1000000,0.0000
64,LW,0,10000000,0.0000
101,LB,0,8000000,0.0000
306,CAM,0,50000000,0.0000
75,ST,0,50000000,0.0000
359,GK,0,150000000,0.0000
153,CM,0,10000000,0.0000
139,RW,0,40000000,0.0000
392,CM,0,80000000,0.0000
332,CM,0,150000000,0.0000
480,CM,0,80000000,0.0000
8,RW,0,150000000,0.0000
365,RB,0,40000000,0.0000
441,CDM,0,2000000,0.0000
154,CM,0,120000000,0.0000
112,CM,0,30000000,0.0000
448,CDM,0,30000000,0.0000
219,CB,0,40000000,0.0000
462,GK,0,100000000,0.0000
252,CB,0,60000000,0.0000
53,CM,0,1000000,0.0000
473,CM,1,3000000,0.3333
359,CF,0,80000000,0.0000
389,LW,0,10000000,0.0000
321,LW,1,15000000,0.0667
19,CM,0,150000000,0.0000
306,CB,0,50000000,0.0000
352,LW,0,10000000,0.0000
279,CAM,0,150000000,0.0000
267,CB,0,100000000,0.0000
263,LW,1,30000000,0.0333
141,RW,1,100000000,0.0100
266,CB,0,120000000,0.0000
340,CB,0,60000000,0.0000
414,CM,0,5000000,0.0000
434,CAM,0,60000000,0.0000
491,ST,1,8000000,0.1250
137,CDM,0,5000000,0.0000
28,CF,0,10000000,0.0000
404,RB,0,60000000,0.0000
423,RW,0,60000000,0.0000
327,LW,0,20000000,0.0000
211,CB,0,50000000,0.0000
227,RB,0,50000000,0.0000
344,ST,1,40000000,0.0250
26,CM,0,10000000,0.0000
96,ST,0,1000000,0.0000
378,RW,0,1000000,0.0000
298,RW,0,50000000,0.0000
49,CF,0,10000000,0.0000
64,LB,0,2000000,0.0000
412,ST,0,3000000,0.0000
228,RB,0,8000000,0.0000
464,CDM,0,40000000,0.0000
216,CM,0,1000000,0.0000
4,GK,0,80000000,0.0000
498,LB,0,2000000,0.0000
295,RW,1,500000,2.0000
170,CM,0,100000000,0.0000
203,LW,0,150000000,0.0000
36,ST,1,40000000,0.0250
146,CDM,0,15000000,0.0000
359,RB,0,1000000,0.0000
476,CM,0,3000000,0.0000
361,LW,0,8000000,0.0000
329,RW,0,50000000,0.0000
253,CF,1,15000000,0.0667
397,CDM,2,10000000,0.2000
330,CM,0,20000000,0.0000
379,CDM,0,50000000,0.0000
446,GK,0,40000000,0.0000
211,GK,0,60000000,0.0000
14,CF,0,80000000,0.0000
335,CM,1,10000000,0.1000
239,RW,0,1000000,0.0000
54,CAM,0,60000000,0.0000
357,RW,0,8000000,0.0000
409,RB,0,8000000,0.0000
328,CM,0,3000000,0.0000
231,CAM,1,40000000,0.0250
385,CB,0,5000000,0.0000
77,CDM,0,3000000,0.0000
322,CB,0,120000000,0.0000
119,LB,0,8000000,0.0000
246,CM,0,8000000,0.0000
119,CAM,0,5000000,0.0000
407,LB,0,100000000,0.0000
372,CM,0,2000000,0.0000
106,CDM,0,2000000,0.0000
26,CAM,0,1000000,0.0000
101,LB,0,80000000,0.0000
117,RW,1,20000000,0.0500
134,CAM,0,20000000,0.0000
313,ST,1,3000000,0.3333
52,CB,0,1000000,0.0000
431,ST,0,60000000,0.0000
426,LB,0,60000000,0.0000
429,ST,0,15000000,0.0000
427,ST,0,1000000,0.0000
56,CDM,0,5000000,0.0000
325,CB,0,60000000,0.0000
139,CB,0,10000000,0.0000
169,ST,0,3000000,0.0000
361,RB,0,8000000,0.0000
258,CB,0,30000000,0.0000
298,CB,0,80000000,0.0000
27,CAM,0,30000000,0.0000
279,CB,0,5000000,0.0000
487,CAM,0,80000000,0.0000
287,LW,0,3000000,0.0000
455,CF,0,8000000,0.0000
90,ST,0,2000000,0.0000
124,CM,0,1000000,0.0000
328,LW,0,60000000,0.0000
230,LW,0,30000000,0.0000
10,LW,0,120000000,0.0000
149,ST,0,10000000,0.0000
413,CAM,0,10000000,0.0000
265,GK,0,20000000,0.0000
297,LB,0,80000000,0.0000
369,CB,0,120000000,0.0000
290,RB,0,60000000,0.0000
394,CB,0,500000,0.0000
384,LB,0,40000000,0.0000
50,CAM,0,50000000,0.0000
441,RW,0,15000000,0.0000
122,CM,0,5000000,0.0000
453,CF,1,10000000,0.1000
181,ST,1,100000000,0.0100
486,CAM,0,120000000,0.0000
54,ST,1,150000000,0.0067
14,LB,0,3000000,0.0000
347,GK,0,5000000,0.0000
69,CM,0,2000000,0.0000
291,CAM,1,500000,2.0000
371,LB,0,5000000,0.0000
34,GK,0,3000000,0.0000
25,LW,0,5000000,0.0000
407,RW,0,120000000,0.0000
257,CM,0,5000000,0.0000
22,RB,0,15000000,0.0000
476,CM,0,100000000,0.0000
493,CF,1,30000000,0.0333
318,LB,0,3000000,0.0000
462,RB,0,10000000,0.0000
265,RB,0,100000000,0.0000
287,LW,0,1000000,0.0000
137,RB,0,100000000,0.0000
330,LW,0,3000000,0.0000
394,RW,0,120000000,0.0000
343,CM,0,20000000,0.0000
132,CF,0,80000000,0.0000
43,CB,0,3000000,0.0000
355,RB,0,15000000,0.0000
396,CM,0,120000000,0.0000
412,CM,0,150000000,0.0000
12,RB,0,3000000,0.0000
70,LB,0,50000000,0.0000
460,RW,0,500000,0.0000
152,GK,0,10000000,0.0000
133,CB,0,3000000,0.0000
378,CDM,0,10000000,0.0000
84,CAM,1,100000000,0.0100
62,CB,0,3000000,0.0000
406,LW,0,20000000,0.0000
272,CB,0,50000000,0.0000
69,LB,0,50000000,0.0000
173,GK,0,40000000,0.0000
414,LB,0,30000000,0.0000
399,ST,0,60000000,0.0000
223,GK,0,150000000,0.0000
411,LB,0,15000000,0.0000
299,CB,0,500000,0.0000
309,CM,0,80000000,0.0000
204,CF,0,3000000,0.0000
191,CB,0,30000000,0.0000
286,CAM,0,15000000,0.0000
310,LW,0,50000000,0.0000
349,LW,0,100000000,0.0000
110,CAM,0,60000000,0.0000
393,LW,1,20000000,0.0500
119,CM,0,500000,0.0000
348,CAM,0,50000000,0.0000
106,CAM,0,20000000,0.0000
312,CDM,0,8000000,0.0000
388,CB,1,10000000,0.1000
498,RW,0,10000000,0.0000
93,GK,0,10000000,0.0000
319,LB,0,100000000,0.0000
380,RB,0,1000000,0.0000
270,CB,0,500000,0.0000
44,ST,1,150000000,0.0067
121,LB,0,150000000,0.0000
86,LB,0,150000000,0.0000
63,ST,0,1000000,0.0000
175,LW,1,500000,2.0000
462,LB,0,30000000,0.0000
148,RW,0,1000000,0.0000
465,CDM,0,120000000,0.0000
55,CDM,0,100000000,0.0000
289,CM,0,40000000,0.0000
329,CB,0,30000000,0.0000
111,CM,0,2000000,0.0000
475,ST,0,100000000,0.0000
200,CDM,1,100000000,0.0100
241,CF,1,120000000,0.0083
14,CAM,0,100000000,0.0000
175,RW,1,500000,2.0000
358,CF,1,10000000,0.1000
302,CM,1,20000000,0.0500
23,GK,0,60000000,0.0000
376,CAM,0,30000000,0.0000
123,CM,0,80000000,0.0000
498,CDM,0,80000000,0.0000
251,CM,0,2000000,0.0000
352,CAM,0,8000000,0.0000
8,CM,0,10000000,0.0000
215,CM,0,2000000,0.0000
214,CM,0,2000000,0.0000
385,RW,0,120000000,0.0000
65,GK,0,5000000,0.0000
294,CAM,0,120000000,0.0000
73,CB,0,2000000,0.0000
402,LW,1,80000000,0.0125
441,CF,0,1000000,0.0000
291,RW,1,15000000,0.0667
129,CM,0,40000000,0.0000
176,CB,0,80000000,0.0000
333,CM,0,15000000,0.0000
364,ST,0,80000000,0.0000
463,GK,0,3000000,0.0000
361,ST,2,10000000,0.2000
249,CF,2,10000000,0.2000
311,RW,0,40000000,0.0000
398,ST,0,2000000,0.0000
353,LB,0,3000000,0.0000
19,CM,0,10000000,0.0000
28,CAM,0,40000000,0.0000
453,RB,0,10000000,0.0000
378,ST,2,150000000,0.0133
45,GK,0,500000,0.0000
481,ST,0,120000000,0.0000
225,CB,0,120000000,0.0000
466,CDM,0,3000000,0.0000
363,CB,0,2000000,0.0000
224,CB,0,40000000,0.0000
426,CB,0,1000000,0.0000
291,LW,2,40000000,0.0500
91,GK,0,40000000,0.0000
201,RB,0,10000000,0.0000
324,CB,0,8000000,0.0000
434,CAM,1,40000000,0.0250
21,GK,0,1000000,0.0000
478,CM,0,30000000,0.0000
335,GK,0,20000000,0.0000
333,RW,0,150000000,0.0000
161,CM,0,2000000,0.0000
361,RW,1,80000000,0.0125
79,LB,0,20000000,0.0000
48,LW,0,50000000,0.0000
204,CDM,0,2000000,0.0000
280,CB,0,5000000,0.0000
457,CF,0,5000000,0.0000
14,CM,0,40000000,0.0000
385,CM,0,500000,0.0000
312,RB,0,15000000,0.0000
450,LW,0,500000,0.0000
406,LB,0,5000000,0.0000
472,CM,0,8000000,0.0000
130,CAM,0,80000000,0.0000
280,GK,0,150000000,0.0000
483,CF,0,20000000,0.0000
214,RW,0,30000000,0.0000
279,GK,0,10000000,0.0000
495,CM,1,500000,2.0000
93,GK,0,15000000,0.0000
348,CB,0,8000000,0.0000
96,GK,0,8000000,0.0000
463,CAM,0,500000,0.0000
432,CF,0,8000000,0.0000
59,CDM,1,40000000,0.0250
460,LW,0,100000000,0.0000
320,LB,0,500000,0.0000
86,CB,0,500000,0.0000
72,LW,0,8000000,0.0000
113,CB,0,100000000,0.0000
52,LW,0,60000000,0.0000
92,RB,0,10000000,0.0000
88,GK,0,30000000,0.0000
185,RW,0,150000000,0.0000
271,RB,0,8000000,0.0000
224,CM,0,1000000,0.0000
426,GK,0,15000000,0.0000
233,CAM,0,15000000,0.0000
67,GK,0,2000000,0.0000
274,GK,0,1000000,0.0000
327,LW,1,120000000,0.0083
291,CM,0,60000000,0.0000
158,CAM,0,2000000,0.0000
421,ST,0,120000000,0.0000
138,CAM,0,3000000,0.0000
478,ST,1,1000000,1.0000
259,ST,0,100000000,0.0000
273,RB,0,120000000,0.0000
111,CAM,0,120000000,0.0000
295,CM,0,10000000,0.0000
128,CAM,0,40000000,0.0000
339,CM,0,5000000,0.0000
29,ST,0,80000000,0.0000
131,ST,1,8000000,0.1250
100,CDM,1,30000000,0.0333
44,CB,0,40000000,0.0000
392,RW,0,30000000,0.0000
320,CB,0,20000000,0.0000
89,RB,0,40000000,0.0000
185,LB,0,1000000,0.0000
246,ST,1,15000000,0.0667
371,CM,0,20000000,0.0000
382,GK,0,20000000,0.0000
415,ST,1,15000000,0.0667
198,CDM,0,2000000,0.0000
164,GK,0,2000000,0.0000
286,ST,1,80000000,0.0125
136,LW,1,30000000,0.0333
259,ST,0,1000000,0.0000
201,GK,0,15000000,0.0000
379,CAM,0,20000000,0.0000
304,LB,0,40000000,0.0000
369,CAM,0,50000000,0.0000
419,RW,0,1000000,0.0000
317,CAM,0,80000000,0.0000
465,CM,0,8000000,0.0000
160,RW,0,3000000,0.0000
165,CDM,0,40000000,0.0000
20,RW,0,50000000,0.0000
373,ST,0,40000000,0.0000
43,LW,1,8000000,0.1250
450,CB,0,60000000,0.0000
138,GK,0,1000000,0.0000
241,ST,1,40000000,0.0250
37,RB,0,8000000,0.0000
135,ST,1,2000000,0.5000
462,CDM,0,10000000,0.0000
247,CB,0,1000000,0.0000
128,CDM,0,1000000,0.0000
375,CB,0,1000000,0.0000
437,CDM,0,60000000,0.0000
315,CDM,0,10000000,0.0000
191,LB,0,5000000,0.0000
499,LW,0,40000000,0.0000
410,RW,0,60000000,0.0000
418,CM,0,8000000,0.0000
128,CB,0,30000000,0.0000
81,LB,0,150000000,0.0000
272,CF,1,2000000,0.5000
384,LW,0,20000000,0.0000
423,CAM,0,20000000,0.0000
170,RB,0,2000000,0.0000
193,CM,0,15000000,0.0000
30,RW,0,2000000,0.0000
345,LB,0,3000000,0.0000
198,ST,2,120000000,0.0167
446,CB,0,60000000,0.0000
178,CDM,0,3000000,0.0000
23,CAM,0,15000000,0.0000
357,CDM,1,15000000,0.0667
262,CB,0,60000000,0.0000
286,RW,0,120000000,0.0000
477,LB,0,8000000,0.0000
391,CDM,0,2000000,0.0000
57,CM,0,3000000,0.0000
429,CM,0,15000000,0.0000
214,CM,0,120000000,0.0000
410,RB,0,1000000,0.0000
364,CM,0,10000000,0.0000
286,CM,0,500000,0.0000
259,LW,0,5000000,0.0000
49,LW,0,150000000,0.0000
218,CDM,0,60000000,0.0000
213,CF,0,150000000,0.0000
342,LW,0,500000,0.0000
338,LB,0,40000000,0.0000
25,RW,0,1000000,0.0000
169,CB,0,30000000,0.0000
260,CM,0,500000,0.0000
138,CAM,0,60000000,0.0000
491,CB,0,3000000,0.0000
289,RB,0,30000000,0.0000
40,LW,0,80000000,0.0000
369,CDM,0,150000000,0.0000
297,RW,1,5000000,0.2000
362,CM,1,1000000,1.0000
282,ST,0,2000000,0.0000
484,GK,0,15000000,0.0000
328,CB,0,50000000,0.0000
134,CDM,0,10000000,0.0000
218,ST,0,120000000,0.0000
436,CB,0,3000000,0.0000
352,GK,0,150000000,0.0000
394,LW,0,500000,0.0000
201,CM,0,30000000,0.0000
284,CAM,0,10000000,0.0000
74,CB,0,50000000,0.0000
45,CF,0,1000000,0.0000
33,RW,0,100000000,0.0000
348,CDM,0,60000000,0.0000
458,LB,0,500000,0.0000
343,LW,0,500000,0.0000
325,CAM,0,500000,0.0000
287,CB,0,3000000,0.0000
208,RW,0,2000000,0.0000
164,RW,0,1000000,0.0000
225,CM,0,3000000,0.0000
166,CDM,0,2000000,0.0000
162,LB,0,8000000,0.0000
369,CDM,0,1000000,0.0000
458,LB,0,50000000,0.0000
31,LW,0,500000,0.0000
223,RB,0,8000000,0.0000
193,LB,0,10000000,0.0000
143,RW,0,1000000,0.0000
422,CAM,0,20000000,0.0000
396,CB,0,60000000,0.0000
324,CM,0,50000000,0.0000
471,CB,0,5000000,0.0000
444,ST,2,8000000,0.2500
33,RW,0,8000000,0.0000
206,LB,0,8000000,0.0000
158,CF,1,60000000,0.0167
76,RW,0,1000000,0.0000
153,CM,0,150000000,0.0000
91,CM,0,60000000,0.0000
437,CAM,1,1000000,1.0000
160,CAM,0,30000000,0.0000
131,ST,0,1000000,0.0000
92,CF,1,150000000,0.0067
316,ST,1,5000000,0.2000
41,GK,0,1000000,0.0000
327,CB,0,40000000,0.0000
38,CF,1,60000000,0.0167
466,CB,0,1000000,0.0000
236,CB,0,500000,0.0000
178,CAM,0,80000000,0.0000
398,CB,0,20000000,0.0000
150,RW,0,8000000,0.0000
72,CB,0,60000000,0.0000
389,CB,0,5000000,0.0000
188,GK,0,120000000,0.0000
25,RW,0,120000000,0.0000
378,CM,0,15000000,0.0000
425,CB,0,150000000,0.0000
172,CAM,0,3000000,0.0000
130,RB,0,15000000,0.0000
16,LB,0,50000000,0.0000
246,RB,0,60000000,0.0000
436,ST,0,20000000,0.0000
257,CAM,0,5000000,0.0000
60,CDM,0,60000000,0.0000
288,RB,0,1000000,0.0000
77,RB,0,2000000,0.0000
388,CAM,0,10000000,0.0000
268,LW,0,10000000,0.0000
44,RB,0,120000000,0.0000
439,CM,0,1000000,0.0000
295,CM,0,15000000,0.0000
176,CM,0,3000000,0.0000
220,CAM,0,10000000,0.0000
347,LW,0,3000000,0.0000
17,RB,0,100000000,0.0000
282,RW,0,5000000,0.0000
296,CF,0,2000000,0.0000
347,CF,1,50000000,0.0200
64,CM,0,60000000,0.0000
281,LW,1,20000000,0.0500
24,CB,0,1000000,0.0000
91,LW,0,40000000,0.0000
295,RW,1,5000000,0.2000
142,CM,0,150000000,0.0000
97,CF,0,50000000,0.0000
366,CDM,0,120000000,0.0000
194,CF,0,1000000,0.0000
76,CM,0,100000000,0.0000
5,CDM,0,8000000,0.0000
250,ST,1,100000000,0.0100
203,CAM,1,2000000,0.5000
197,RW,0,8000000,0.0000
364,RW,0,1000000,0.0000
116,CB,0,5000000,0.0000
336,GK,0,8000000,0.0000
360,CB,0,80000000,0.0000
489,CDM,0,8000000,0.0000
427,CDM,1,3000000,0.3333
187,CF,0,50000000,0.0000
476,LW,0,80000000,0.0000
221,GK,0,8000000,0.0000
356,CF,0,10000000,0.0000
411,LB,0,40000000,0.0000
102,ST,0,2000000,0.0000
128,CB,0,5000000,0.0000
139,CM,0,8000000,0.0000
127,CM,0,3000000,0.0000
166,CM,0,500000,0.0000
145,LW,0,40000000,0.0000
175,CF,0,80000000,0.0000
211,LW,0,30000000,0.0000
398,RB,0,3000000,0.0000
27,CM,0,150000000,0.0000
442,CAM,0,15000000,0.0000
389,CDM,0,120000000,0.0000
435,CB,0,150000000,0.0000
74,ST,0,40000000,0.0000
458,LW,0,120000000,0.0000
418,RW,0,120000000,0.0000
296,LB,0,150000000,0.0000
290,CM,0,3000000,0.0000
341,ST,0,5000000,0.0000
241,CDM,0,3000000,0.0000
83,ST,0,150000000,0.0000
186,ST,0,5000000,0.0000
143,CB,0,15000000,0.0000
430,LW,0,100000000,0.0000
247,CAM,1,1000000,1.0000
127,LW,0,8000000,0.0000
97,ST,1,5000000,0.2000
231,RW,0,100000000,0.0000
96,CB,0,150000000,0.0000
365,RW,0,150000000,0.0000
189,LW,0,30000000,0.0000
124,CB,0,5000000,0.0000
304,CF,0,100000000,0.0000
383,ST,1,40000000,0.0250
384,CM,1,40000000,0.0250
71,CDM,0,150000000,0.0000
292,CB,0,5000000,0.0000
381,RB,0,80000000,0.0000
301,CDM,0,1000000,0.0000
1,LW,0,150000000,0.0000
449,CF,0,60000000,0.0000
59,CM,0,100000000,0.0000
389,ST,0,15000000,0.0000
463,LW,1,60000000,0.0167
154,LW,0,100000000,0.0000
445,CM,1,2000000,0.5000
310,RW,1,120000000,0.0083
217,CM,1,1000000,1.0000
453,CDM,0,100000000,0.0000
383,CB,0,8000000,0.0000
94,LW,0,20000000,0.0000
395,CAM,0,100000000,0.0000
202,ST,0,10000000,0.0000
184,LW,0,20000000,0.0000
47,LB,0,10000000,0.0000
187,ST,0,8000000,0.0000
172,CDM,0,1000000,0.0000
167,RB,0,8000000,0.0000
109,CF,1,150000000,0.0067
39,CDM,0,2000000,0.0000
33,LW,0,80000000,0.0000
113,LW,2,5000000,0.4000
3,RW,0,5000000,0.0000
270,CAM,0,50000000,0.0000
436,LW,1,80000000,0.0125
389,GK,0,50000000,0.0000
385,GK,0,3000000,0.0000
250,CAM,1,20000000,0.0500
199,RW,0,15000000,0.0000
296,ST,2,5000000,0.4000
1,LB,0,30000000,0.0000
308,RB,0,500000,0.0000
84,CAM,0,50000000,0.0000
298,CB,0,2000000,0.0000
331,CM,0,150000000,0.0000
410,CAM,0,20000000,0.0000
93,CDM,0,120000000,0.0000
264,CM,0,60000000,0.0000
65,LW,1,1000000,1.0000
225,LB,0,50000000,0.0000
210,CB,0,3000000,0.0000
122,LB,0,50000000,0.0000
258,LB,0,60000000,0.0000
399,LW,1,10000000,0.1000
445,CM,0,80000000,0.0000
352,CAM,0,50000000,0.0000
9,ST,0,15000000,0.0000
149,CDM,0,40000000,0.0000
227,RB,0,100000000,0.0000
4,CM,0,10000000,0.0000
224,CM,0,50000000,0.0000
210,CAM,1,8000000,0.1250
401,GK,0,120000000,0.0000
58,RB,0,8000000,0.0000
290,GK,0,50000000,0.0000
217,CM,0,60000000,0.0000
230,RW,0,30000000,0.0000
182,CF,1,1000000,1.0000
271,CM,0,40000000,0.0000
148,ST,0,30000000,0.0000
8,CM,0,80000000,0.0000
119,CAM,0,20000000,0.0000
283,RB,0,5000000,0.0000
159,CAM,0,15000000,0.0000
288,LB,0,120000000,0.0000
20,CM,0,15000000,0.0000
206,LW,0,1000000,0.0000
254,CAM,0,3000000,0.0000
108,CB,0,150000000,0.0000
440,CAM,0,60000000,0.0000
167,RB,0,60000000,0.0000
56,CB,0,150000000,0.0000
251,RB,0,1000000,0.0000
46,RW,0,3000000,0.0000
45,ST,0,1000000,0.0000
307,ST,2,30000000,0.0667
478,LW,1,1000000,1.0000
228,LB,0,40000000,0.0000
338,LW,0,80000000,0.0000
145,CB,0,40000000,0.0000
274,RB,0,50000000,0.0000
396,CB,0,40000000,0.0000
357,GK,0,120000000,0.0000
251,CM,0,15000000,0.0000
230,CM,0,100000000,0.0000
276,CF,0,30000000,0.0000
214,CM,0,8000000,0.0000
118,CDM,0,100000000,0.0000
448,CB,0,500000,0.0000
335,RB,0,150000000,0.0000
276,CB,0,15000000,0.0000
182,RB,0,120000000,0.0000
12,LW,0,500000,0.0000
487,CB,0,5000000,0.0000
445,CF,0,3000000,0.0000
