PlayerID,PlayerName,Age,Height,Weight,PreferredFoot,Nationality,ClubName,LeagueName,LeagueCountry,UEFACoefficient,PositionName,PositionGroup,MarketValueEUR,WageEUR,Matches,MinutesPlayed,Goals,Assists,GoalContribution,xG,xA,PassAccuracy,KeyPasses,TacklesWon,Interceptions,DefensiveDuelsWon,Shots,ShotsOnTarget,DribblesCompleted,ProgressivePasses,ProgressiveCarries,GoalValueRatio,PerformanceScore
1240,"Bruno Wilson",20,182,75,Left,Switzerland,"FC United FC","Premier Division",France,92.5,LW,Forward,33551000.0000,9703.3333,44,3808,13,7,20,11.51,11.19,72.60000000000001,3.65,1.6099999999999999,2.48,136.7,8.74,93.60000000000001,6.05,6.37,7.199999999999999,0.0000001431,41.61666666666667
1254,"Ibrahim Kovac",31,171,64,Left,England,"South FC","Premier Division",England,92.5,LW,Forward,46630500.0000,14480.0000,60,4167,21,9,30,22.1,8.790000000000001,80.30000000000001,2.3899999999999997,1.82,1.49,97.69999999999999,9.42,42.9,3.42,2.7,7.59,0.00000032250000000000004,78.78
1256,"Julien Fernandez",32,174,65,Left,Netherlands,"Inter Wanderers","Premier Division",England,92.5,ST,Forward,75727333.3333,17800.0000,90,6597,24,9,33,29.419999999999998,8.49,72.03333333333333,3.78,1.93,2.1799999999999997,111.1,9.26,89.5,3.14,5.97,7.43,0.0000001142,61.81
1259,"Luca Petrov",28,176,72,Right,Netherlands,"Sporting United FC","Premier Division",France,92.5,CDM,Midfielder,42706600.0000,8500.0000,145,10690,11,23,34,16.049999999999997,25.64,84.14,11.05,8.16,5.510000000000001,237.79999999999998,9.74,197.5,8.41,25.000000000000004,14.709999999999999,0.00000007176,50.528
1269,"Hugo Lopez",21,183,84,Right,Belgium,"Dynamo Rangers","Liga Dorada",Spain,88.3,CB,Defender,41539750.0000,13430.0000,110,8894,5,2,7,6.88,3.86,83.975,4.279999999999999,12.339999999999998,5.67,189.6,3.21,81.9,4.640000000000001,20.59,3.73,0.0000000289,30.0825
1273,"Petar Muller",25,184,77,Right,Germany,"Red Star United FC","Premier Division",England,92.5,RB,Defender,27086750.0000,8040.0000,112,7815,5,6,11,6.97,5.8500000000000005,81.625,2.8899999999999997,7.65,8.52,257.40000000000003,2.83,148.7,4.830000000000001,18.21,8.55,0.00000005152499999999999,32.805
1279,"Vlad Brown",32,186,93,Right,Germany,"Royal FC","Premier Division",Germany,92.5,GK,Goalkeeper,21105600.0000,6920.0000,102,8681,0,0,0,0,0.19,73.03999999999999,1.18,0.41000000000000003,1.96,237.70000000000002,0,0,0,18.34,0.79,0,13.7
1281,"Rafael Muller",26,181,74,Right,Sweden,"Union Rangers","Premier Division",Spain,92.5,CM,Midfielder,33134800.0000,10488.0000,137,9181,24,28,52,30.150000000000002,29.13,77.74,14.07,9.139999999999999,5.79,278.5,10.379999999999999,223.9,9.42,27.87,19.31,0.0000001824,65.802
1284,"Kevin Santos",17,172,79,Left,Switzerland,"Borussia CF","Premier Division",England,92.5,CM,Midfielder,39822000.0000,11250.0000,80,5589,14,17,31,15.44,20,78.2,6.5,5.510000000000001,5.17,140.7,7.390000000000001,124.49999999999999,4.470000000000001,9.95,11.120000000000001,0.00000011896666666666668,63.89666666666667
1286,"Lucas Lefevre",30,190,84,Right,Japan,"Dynamo Rangers","Premier Division",England,92.5,ST,Forward,78836666.6667,21460.0000,71,5241,26,8,34,31.310000000000002,8.790000000000001,80.73333333333333,3.38,2.1399999999999997,1.7899999999999998,161,11.6,114.3,4.28,9.29,13.24,0.00000012353333333333334,63.81999999999999
1292,"Diego Taylor",27,177,83,Right,Netherlands,"West Villans","Premier Division",England,92.5,ST,Forward,75038200.0000,20408.0000,140,11767,62,15,77,60.71999999999999,15.58,77.84,6.6899999999999995,4.04,2.47,255.2,16.82,222.3,12.23,13.75,12.52,0.0000001728,81.064
1302,"Finn Diallo",29,187,86,Right,France,"West Villans","Premier Division",England,92.5,RB,Defender,29475400.0000,9370.0000,100,8427,5,7,12,6.09,8.61,79.3,3.7300000000000004,12.54,8.27,327,4.39,155.3,2.87,17.02,9.11,0.0000000353,29.869999999999997
1303,"Rafael Toure",25,176,75,Left,Japan,"Union SC","Premier Division",Netherlands,92.5,CM,Midfielder,46435000.0000,16242.0000,127,9665,20,24,44,19.490000000000002,22.68,83.66,8.47,11.299999999999999,6.5,281.5,11.39,175.7,11.43,35.480000000000004,11.689999999999998,0.00000016669999999999998,59.044000000000004
1305,"Diego Wilson",18,178,71,Right,Norway,"United United FC","Serie Nazionale",Netherlands,92.5,CDM,Midfielder,26380800.0000,9182.0000,107,8060,13,23,36,20.11,21.78,86.16000000000001,10.26,8.28,7.049999999999999,273.1,9.21,186.7,10.83,31.020000000000003,16.52,0.00000015866,51.634
1313,"Jordan Romano",18,187,74,Right,Argentina,"Royal Wanderers","Serie Nazionale",Italy,92.5,CB,Defender,21214000.0000,6764.0000,105,7884,5,5,10,5.569999999999999,5.7,80.94,2.52,13.27,9.52,293.9,3.35,227.20000000000002,1.42,18.88,7.130000000000001,0.000000038499999999999994,27.892000000000003
1327,"Diego Silva",28,182,77,Right,Egypt,"FC United FC","Premier Division",Netherlands,92.5,LW,Forward,81020500.0000,24075.0000,108,7483,30,19,49,27.22,15.18,79.69999999999999,6.36,2.46,1.8199999999999998,220.6,14.520000000000001,120.7,7.139999999999999,3.0300000000000002,14.43,0.00000012525,66.7275
1328,"Vlad Toure",28,185,67,Left,Switzerland,"Borussia CF","Premier Division",England,92.5,LW,Forward,50498750.0000,14120.0000,103,8466,27,17,44,35.980000000000004,16.5,74,6.65,2.4299999999999997,2.0300000000000002,184.20000000000002,15.32,171,5.94,10.55,10.350000000000001,0.000000130425,62.5825
1335,"Sven Bianchi",17,184,71,Right,Japan,"Inter City FC","Premier Division",England,92.5,ST,Forward,68245750.0000,16725.0000,118,9203,31,16,47,35.04,17.599999999999998,73,6.81,2.9899999999999998,2.9600000000000004,157.5,17.619999999999997,152.7,8.18,12.49,13.03,0.00000021957499999999998,67.03
1341,"Ivan Petrov",22,163,59,Right,Netherlands,"South AFC","Premier Division",England,92.5,LW,Forward,56019000.0000,20774.0000,121,9555,41,17,58,39.900000000000006,18.87,72.05999999999999,9.49,3.33,2.3200000000000003,262.09999999999997,13.780000000000001,181.20000000000002,11.370000000000001,12.829999999999998,12.23,0.00000015450000000000001,64.654
1343,"Nuno Dubois",25,181,76,Right,Sweden,"FC United FC","Premier Division",Germany,92.5,RB,Defender,62722666.6667,21086.6667,91,7087,6,8,14,7.390000000000001,8.24,84.3,0.95,7.81,6.18,161.5,2.4299999999999997,99.3,2.65,16.91,5.45,0.00000003913333333333333,42.169999999999995
1345,"Omar Smith",17,175,73,Right,Senegal,"Deportivo Hotspur","Premier Division",Germany,92.5,CM,Midfielder,45953600.0000,13024.0000,135,9851,20,36,56,20.529999999999998,35.8,80.78,9.85,11.29,7.500000000000001,228.39999999999998,9.43,186.2,7.14,27.619999999999997,20,0.00000009494,69.004
1350,"Hugo Wilson",28,179,77,Right,Brazil,"South AFC","Premier Division",Spain,92.5,CDM,Midfielder,46435400.0000,16292.0000,132,10016,21,30,51,23.87,33.64,86.62,9.190000000000001,8.36,5.65,208.7,7.83,187.5,5.880000000000001,27.729999999999997,18.580000000000002,0.00000011072,63.813999999999986
1351,"Ivan Costa",29,184,85,Right,Colombia,"Borussia CF","Premier Division",Spain,92.5,LB,Defender,44478000.0000,10870.0000,114,9113,2,4,6,2.32,4.54,83.24000000000001,5.47,10.2,11.62,271.79999999999995,2.62,147.1,3.36,19.779999999999998,8.44,0.00000000438,26.368000000000002
1355,"Andre Diallo",25,181,70,Left,Germany,"Union SC","Premier Division",Netherlands,92.5,RW,Forward,32812333.3333,10676.6667,77,4742,26,8,34,23.75,11.33,75.43333333333334,3.24,2.16,0.5,144.3,10.06,94.19999999999999,2.7199999999999998,9.95,11.190000000000001,0.00000032776666666666666,62.026666666666664
1360,"Kylian Fischer",20,182,71,Right,Austria,"Union Town","Primeira Coroa",Portugal,92.5,LW,Forward,21450250.0000,6407.5000,63,5279,17,7,24,21.16,10.709999999999999,75.9,4.9,1.7999999999999998,2.05,179.8,13.74,136.9,7.289999999999999,9.719999999999999,14.37,0.00000026270000000000004,39.5475
1371,"Jonas Kovac",25,192,81,Right,Germany,"Inter Saints","Serie Nazionale",Italy,92.5,GK,Goalkeeper,31518250.0000,9982.5000,105,7925,0,2,2,0,1.87,71.05,0.99,0.33,0.9700000000000001,141.2,0,0,0,7.9799999999999995,1.76,0,15.195
1373,"Remi Kovac",27,193,89,Right,USA,"West Villans","Premier Division",Spain,92.5,GK,Goalkeeper,37050200.0000,9498.0000,138,9942,0,1,1,0,0.89,70.91999999999999,0.9400000000000001,0.37000000000000005,1.2,154.9,0,0,0,16.48,0.66,0,14.276
1375,"Finn Jansen",29,173,73,Right,Nigeria,"Royal Wanderers","Primeira Coroa",Portugal,92.5,ST,Forward,62092800.0000,14332.0000,114,8913,32,25,57,32.93000000000001,26.25,77.9,9.030000000000001,4.76,1.91,248.2,18.86,157.8,12.59,14.05,19.39,0.00000015092,64.58200000000001
1383,"Ivan Lefevre",25,188,79,Right,Senegal,"Borussia CF","Premier Division",England,92.5,LW,Forward,71337666.6667,23703.3333,86,6967,27,10,37,28.14,9.57,75.8,3.0500000000000003,2.4699999999999998,1.69,156.10000000000002,8.5,101.6,8.52,9.26,8.27,0.00000012619999999999998,68.53666666666666
1392,"Thiago Owusu",22,181,76,Right,Egypt,"South SC","Premier Division",Spain,92.5,ST,Forward,56246400.0000,15394.0000,106,8937,32,12,44,41.96,12.660000000000002,80.29999999999998,6.180000000000001,4.33,3.87,233.10000000000002,18.919999999999998,191.7,11.849999999999998,9.22,15.52,0.00000015842,52.86800000000001
1396,"Rafael Dubois",20,168,76,Right,Serbia,"Inter Saints","Premier Division",Germany,92.5,CAM,Midfielder,49576200.0000,11112.0000,163,13632,20,24,44,18.11,26.15,85.56,6.5600000000000005,11.23,7.869999999999999,223.3,10.62,189.6,7.5,18.77,16.22,0.00000010684,59.958000000000006
1398,"Ivan Schmidt",24,183,72,Right,England,"Inter Wanderers","Premier Division",England,92.5,ST,Forward,41962333.3333,12546.6667,66,5604,19,9,28,21.5,10.950000000000001,75.5,3.5399999999999996,2.15,0.9999999999999999,136.4,12.010000000000002,91.5,8.39,8.05,9.25,0.00000014926666666666667,54.61000000000001
1402,"Nils Toure",23,182,84,Left,Germany,"Royal FC","Premier Division",Germany,92.5,RB,Defender,37954000.0000,10914.0000,144,11247,2,9,11,3.8500000000000005,7.8100000000000005,80.64,3.4699999999999998,10.04,9.59,361.1,4.08,176.39999999999998,2.44,25.58,11.069999999999999,0.000000009659999999999998,31.913999999999998
1407,"Tomas Silva",22,192,75,Right,Japan,"West Villans","Serie Nazionale",Netherlands,92.5,CB,Defender,26163200.0000,9670.0000,128,10507,8,9,17,9.4,9.27,82.7,3.4499999999999997,13.040000000000001,9.61,352.7,4.88,172.60000000000002,2.75,23.52,9.29,0.00000008444000000000001,36.608000000000004
1411,"Ibrahim Novak",28,190,71,Left,Portugal,"Inter City FC","Premier Division",England,92.5,LW,Forward,62496000.0000,19104.0000,147,11679,46,26,72,49.55,26.450000000000003,76.82000000000001,6.75,3.630000000000001,3.0199999999999996,243.4,17.34,203.2,12.18,14.120000000000001,15.750000000000002,0.00000015269999999999998,77.29599999999999
1423,"Petar Novak",24,177,82,Right,Portugal,"Inter Saints","Premier Division",England,92.5,LW,Forward,63981200.0000,17528.0000,123,8569,27,20,47,31.509999999999998,21.96,75.84,5.180000000000001,4.1,3.26,177.20000000000002,15.78,233.7,5.7700000000000005,5.29,12.5,0.00000013762,53.267999999999994
1427,"Carlos Almeida",28,184,86,Right,Poland,"Real Saints","Serie Nazionale",Italy,92.5,GK,Goalkeeper,36222500.0000,7895.0000,102,7775,0,0,0,0,1,81.725,0.93,0.29,1.96,132.2,0,0,0,15.95,1.51,0,14.7625
1433,"Tomas Andersen",29,175,65,Left,Italy,"Royal Wanderers","Premier Division",Germany,92.5,CAM,Midfielder,54124400.0000,16352.0000,102,6969,15,20,35,17.83,23.759999999999998,81.35999999999999,12.370000000000001,8.04,4.220000000000001,255.60000000000002,7.779999999999999,199.1,8.42,24.96,19.25,0.00000007134,49.32
1444,"Jordan Nielsen",24,172,78,Right,Argentina,"Real Saints","Serie Nazionale",Netherlands,92.5,RW,Forward,67867800.0000,21842.0000,133,10119,50,18,68,49.45,19.43,77.1,7.53,1.48,2.09,231.09999999999997,18.63,190.2,9.809999999999999,14.26,11.68,0.00000024956,72.096
1461,"Andre Fischer",21,182,84,Right,England,"Dynamo Rangers","Liga Dorada",Spain,88.3,CB,Defender,32161800.0000,10268.0000,142,11411,5,8,13,6.340000000000001,8.97,81.06,4.64,15.85,9.719999999999999,271.5,4.14,161.29999999999998,2.96,21.05,9.49,0.0000000313,34.272
1464,"Felix Wilson",27,184,75,Right,Switzerland,"South AFC","Premier Division",France,92.5,RW,Forward,66423500.0000,16327.5000,106,8858,40,17,57,43.13,15.25,69.19999999999999,5.29,2.79,1.71,209.20000000000002,11.41,146.8,8.52,9.55,16.26,0.00000016429999999999998,75.97
1477,"Noah Owusu",25,190,78,Right,Denmark,"Olympic Wanderers","Serie Nazionale",Italy,92.5,RW,Forward,77478400.0000,21022.0000,144,10448,50,18,68,49.26,19.91,80.42,7.880000000000001,2.55,3.87,241.00000000000003,15.88,183.4,10.479999999999999,9.45,11.110000000000001,0.00000014268,72.792
1478,"Dario Lefevre",27,188,70,Right,Croatia,"Inter Saints","Primeira Coroa",Portugal,92.5,RB,Defender,36358500.0000,8875.0000,110,9183,10,9,19,9.9,8.459999999999999,78.975,2.86,9.5,7.479999999999999,220.3,1.1,175,2.11,16.66,8.450000000000001,0.0000000828,41.56
1482,"Erik Garcia",25,181,78,Right,Spain,"Inter Saints","Premier Division",England,92.5,CM,Midfielder,39308000.0000,11154.0000,142,11099,27,20,47,28.87,18.52,83.5,10.63,10.22,6.499999999999999,262.5,7.680000000000001,193.79999999999998,7.98,28.260000000000005,23.36,0.00000016697999999999998,63.114
1485,"Felix Martins",27,195,88,Right,France,"South Town","Premier Division",Germany,92.5,GK,Goalkeeper,29360600.0000,9956.0000,135,10915,0,2,2,0,2.7800000000000002,79.58,1.28,0.7300000000000001,1.1300000000000001,157,0,0,0,23.380000000000003,1.6700000000000002,0,17.131999999999998
1487,"Youssef Lefevre",27,181,75,Left,Italy,"Royal Wanderers","Premier Division",France,92.5,ST,Forward,96237000.0000,25646.6667,79,5252,30,11,41,29.71,12.02,75.46666666666667,3.04,2.6799999999999997,0.94,129.5,11.780000000000001,111.9,7.48,10.76,3.44,0.00000013503333333333333,70.90666666666667
1490,"Julien Santos",24,179,69,Right,Norway,"South FC","Premier Division",Germany,92.5,CDM,Midfielder,56997200.0000,15742.0000,135,11085,22,27,49,23.43,29.229999999999997,83.64,9.74,9.37,7.640000000000001,252.8,5.3100000000000005,136.39999999999998,11.06,28.730000000000004,16.990000000000002,0.00000008886,63.866
1492,"Hugo Fernandez",29,187,68,Right,Egypt,"Athletic Albion","Premier Division",Germany,92.5,CM,Midfielder,68113000.0000,25830.0000,146,10878,18,26,44,24.34,32.83,79.17999999999999,9.409999999999998,9.12,6.7,281.8,11.77,220.7,7.870000000000001,25.11,20.13,0.00000007013999999999999,59.246
1497,"Jonas Brown",23,184,75,Right,Croatia,"South SC","Premier Division",Spain,92.5,LB,Defender,50966800.0000,12756.0000,128,10394,7,4,11,8.66,5.130000000000001,81.66,5.199999999999999,13.25,12.739999999999998,310.90000000000003,3.58,185.6,5.7700000000000005,16.36,10.17,0.00000002942,32.128
1499,"Nuno Owusu",23,179,76,Left,Netherlands,"Borussia CF","Premier Division",England,92.5,LW,Forward,65349200.0000,19880.0000,144,11208,28,28,56,36.6,29.29,78.52000000000001,8.799999999999999,3.4000000000000004,2.6899999999999995,210.2,18.119999999999997,175.4,13.35,12.8,12.5,0.00000010284,64.09200000000001
1502,"Pedro Brown",28,178,76,Left,Uruguay,"South AFC","Premier Division",England,92.5,LW,Forward,39915800.0000,14152.0000,93,6150,38,10,48,44.12,13.05,77.42,6.210000000000001,3.21,2.52,192.7,11.28,206.10000000000002,11.83,10.2,19.53,0.00000019394,53.738
1503,"Luca Garcia",17,182,72,Left,Germany,"Borussia CF","Premier Division",England,92.5,CAM,Midfielder,39244250.0000,9505.0000,95,6645,13,19,32,13.719999999999999,19.99,83.64999999999999,8.99,4.75,4.49,213.50000000000003,7.39,170.10000000000002,7.6000000000000005,21.5,13.819999999999999,0.000000112,53.877500000000005
1504,"Tomas Garcia",30,202,92,Right,France,"Inter Wanderers","Premier Division",England,92.5,GK,Goalkeeper,42116000.0000,13886.0000,145,11987,0,6,6,0,5.409999999999999,73.9,0.76,0.30000000000000004,1.5699999999999998,216.6,0,0,0,17.119999999999997,2.12,0,20.387999999999998
1516,"Milos Rossi",28,179,69,Right,Brazil,"South FC","Premier Division",England,92.5,CM,Midfielder,80429800.0000,22142.0000,118,9279,17,26,43,22.39,29.52,83,9.350000000000001,7.99,9.32,229.2,6.3100000000000005,191.6,9.440000000000001,34.05,15.66,0.00000004544,58.04200000000001
1531,"Bruno Novak",26,202,79,Right,France,"Inter Wanderers","Premier Division",Germany,92.5,GK,Goalkeeper,20728000.0000,7192.0000,135,9189,0,2,2,0,2.6500000000000004,75.88000000000001,0.94,0.38,2.49,227.5,0,0,0,23.189999999999998,1.09,0,16.284
1543,"Julien Sousa",27,181,75,Right,Japan,"South Saints","Premier Division",Spain,92.5,ST,Forward,59776750.0000,21695.0000,81,6352,22,15,37,28.78,18.919999999999998,65.8,7.11,2.9499999999999997,1.4000000000000001,172.2,12.829999999999998,111,11.080000000000002,14.99,13.33,0.000000101825,54.385
1545,"Noah Costa",21,179,79,Right,Italy,"West Villans","Premier Division",England,92.5,CM,Midfielder,21513000.0000,5720.0000,131,10918,22,19,41,23.26,22.92,77.04,9.040000000000001,12.2,6.07,277.2,7.78,217.49999999999997,8.85,20.77,13.46,0.00000025812,56.114
1572,"Rafael Owusu",23,179,73,Left,Ghana,"Union Rovers","Premier Division",Spain,92.5,CM,Midfielder,49324000.0000,11885.0000,41,3423,3,11,14,1.54,11.47,84.19999999999999,1.63,4.04,1.94,122.3,4.64,69.4,3.5599999999999996,11.440000000000001,6.220000000000001,0.00000002955,48.974999999999994
1576,"Marco Weber",23,181,77,Right,USA,"Red Star United FC","Premier Division",Germany,92.5,CAM,Midfielder,60764500.0000,19715.0000,92,6142,14,19,33,16.63,19.38,83.475,5.22,3.9700000000000006,7.09,224.60000000000002,5.98,146.4,6.01,21.49,10.57,0.0000000732,53.2575
1588,"Jonas Silva",24,186,82,Left,Argentina,"West Villans","Premier Division",England,92.5,GK,Goalkeeper,26553333.3333,6180.0000,82,6276,0,0,0,0,0.37,81.06666666666666,0.8600000000000001,0.44,1.1,129.8,0,0,0,10.12,0.97,0,15.219999999999999
1590,"Pedro Silva",27,180,84,Right,"Ivory Coast","West Villans","Serie Nazionale",Italy,92.5,RW,Forward,38032000.0000,12555.0000,94,7346,31,8,39,31.86,10.12,80.175,4.02,2.38,2.88,192.3,15.35,111.8,9.73,8.7,12.530000000000001,0.0000002251,56.3125
1592,"Omar Rossi",35,174,75,Right,Croatia,"Borussia FC","Premier Division",England,92.5,ST,Forward,36411000.0000,10320.0000,84,6686,27,7,34,29.96,8.5,73.43333333333332,7.17,2.73,1.01,111.6,11.370000000000001,135.5,5.1899999999999995,9.690000000000001,8.3,0.0000002427333333333333,65.63333333333334
1595,"Julien Rossi",29,168,68,Left,Denmark,"Dynamo Rangers","Liga Dorada",Spain,88.3,CDM,Midfielder,53419600.0000,10894.0000,137,11143,16,29,45,17.61,34.22,83.97999999999999,8.02,8.31,6.28,248.89999999999998,8.57,188.89999999999998,6.59,20.37,22.45,0.00000005844,59.31199999999999
1606,"Remi Fischer",19,175,78,Left,Poland,"South Town","Premier Division",Germany,92.5,CM,Midfielder,67233666.6667,20193.3333,88,6563,9,25,34,11.84,24.87,81.9,6.27,5.29,2.6799999999999997,143.89999999999998,6.34,136.5,4.52,17.470000000000002,13.86,0.0000000613,69.70333333333333
1610,"Yannick Dubois",19,177,72,Right,Poland,"South AFC","Premier Division",England,92.5,ST,Forward,35642000.0000,12313.3333,62,5053,24,6,30,26.7,6.09,74.33333333333334,5.21,1.72,1.32,121.80000000000001,8.08,117.3,4.25,7.28,3.16,0.0000003787666666666667,56.10999999999999
1614,"Bruno Wilson",26,188,81,Right,Germany,"South FC","Premier Division",England,92.5,GK,Goalkeeper,42977400.0000,16082.0000,139,11466,0,5,5,0,4.699999999999999,77.82000000000001,0.8200000000000001,0.23,1.85,140.1,0,0,0,16.419999999999998,1.26,0,18.887999999999998
1618,"Milos Lefevre",28,175,77,Right,Morocco,"Inter City FC","Premier Division",England,92.5,CM,Midfielder,53589000.0000,12346.6667,71,5865,14,10,24,16.37,10.91,83.10000000000001,5.97,3.5300000000000002,5.08,215.5,4.22,118.20000000000002,2.7199999999999998,16.93,9.42,0.00000014356666666666666,55.64666666666667
1622,"Erik Schmidt",28,193,74,Right,England,"Dynamo Rangers","Premier Division",England,92.5,RW,Forward,81308000.0000,29560.0000,51,3139,21,5,26,20.41,7.12,65.35,2.79,1,0.64,116.9,7.59,71.6,4.83,4.13,5.81,0.0000001264,67.815
1625,"Owen Weber",24,175,68,Left,Italy,"South AFC","Serie Nazionale",Italy,92.5,CAM,Midfielder,78731200.0000,26316.0000,167,12888,32,36,68,30.939999999999998,36.44,82.97999999999999,11.93,9.98,5.6,211.8,10.95,220.5,11.700000000000001,38.42,20.78,0.00000010424,81.65
1626,"Kevin Jansen",21,175,81,Left,Denmark,"West Villans","Premier Division",England,92.5,RB,Defender,43393400.0000,12522.0000,122,8994,7,5,12,8.14,7.59,80.25999999999999,4.57,10.2,10.739999999999998,258.4,3.0600000000000005,199.29999999999998,3.1,23.310000000000002,9.940000000000001,0.00000003378,30.881999999999998
1635,"Karim Novak",25,176,76,Right,Portugal,"South FC","Premier Division",France,92.5,CAM,Midfielder,37092400.0000,9166.0000,128,9638,19,24,43,24.04,21.279999999999998,84.96,15.180000000000001,12.180000000000001,9.280000000000001,290.40000000000003,12.61,211.8,7.949999999999999,35.44,15.370000000000001,0.00000011146,61.6
1636,"Karim Toure",30,195,83,Left,Norway,"South AFC","Premier Division",Netherlands,92.5,GK,Goalkeeper,27515800.0000,6974.0000,124,10012,0,4,4,0,4.07,77.44,1.4100000000000001,0.6,1.77,236.5,0,0,0,15.06,0.7300000000000001,0,17.736
1640,"Finn de Vries",23,184,70,Right,Japan,"Inter Wanderers","Premier Division",England,92.5,LW,Forward,39870000.0000,13232.5000,103,7452,36,14,50,38.9,15.100000000000001,77.65,5.95,2.35,2.93,201.70000000000002,17.34,184.6,2.07,10.219999999999999,9.75,0.00000026575,67.9175
1641,"Adama Mensah",25,195,83,Right,Egypt,"Inter Saints","Premier Division",England,92.5,GK,Goalkeeper,14412200.0000,5298.0000,123,9031,0,0,0,0,0.2,75.84,0.9800000000000001,0.73,1.1600000000000001,234.2,0,0,0,10.719999999999999,0.97,0,13.134
1642,"Pedro Brown",29,169,71,Right,Uruguay,"Union Rovers","Premier Division",Spain,92.5,CAM,Midfielder,48729333.3333,14246.6667,50,3662,7,9,16,7.630000000000001,11.15,80.83333333333333,6.89,5.01,4.8,147.5,7.41,102.4,6.449999999999999,23.25,8.49,0.00000004893333333333333,43.57666666666666
1644,"Kevin Moreau",27,182,68,Right,Serbia,"Dynamo United FC","Primeira Coroa",Portugal,92.5,CDM,Midfielder,43904000.0000,16598.0000,111,8348,15,32,47,14.280000000000001,35.87,83.24,9.07,8.48,8.05,262.8,9.19,212.70000000000002,9.31,24.56,15.69,0.00000007506,59.61800000000001
1647,"Luca Lopez",22,188,82,Right,Nigeria,"South FC","Primeira Coroa",Portugal,92.5,CB,Defender,37697600.0000,10798.0000,114,9753,3,5,8,5.6,6.19,83.84,2.18,11.5,9.489999999999998,281.70000000000005,2.36,162,2.11,29.98,11.22,0.00000001772,28.596000000000004
1654,"Tyrone Jansen",28,174,68,Right,"Ivory Coast","Dynamo Rangers","Premier Division",England,92.5,LW,Forward,48670200.0000,11654.0000,129,10596,38,20,58,35.400000000000006,24.759999999999998,72.16,7.38,2.52,2.47,230.6,16.82,206.40000000000003,9.620000000000001,15.21,14.09,0.00000019618,64.79599999999999
1656,"Tyrone Mensah",32,190,77,Right,Scotland,"Sporting United FC","Premier Division",France,92.5,RW,Forward,69689750.0000,16980.0000,103,7247,36,16,52,37.620000000000005,17.02,76.175,7.69,2.34,2.4,152.3,13.81,160.60000000000002,5.9,10.74,16.94,0.000000148375,70.7575
1659,"Nuno Almeida",26,176,80,Left,Norway,"AC AFC","Premier Division",England,92.5,LW,Forward,80369000.0000,21060.0000,64,5179,20,14,34,19.62,16.27,74.75,2.5,1.65,1.4,85.6,6.17,99.9,3.85,6.53,8.76,0.0000001451,89.18
1671,"Karim Nielsen",25,186,68,Left,Morocco,"Dynamo Rangers","Premier Division",England,92.5,LW,Forward,33054200.0000,8302.0000,134,9472,44,18,62,51.04,18.619999999999997,75.88000000000001,6.67,2.35,2.9200000000000004,268.8,18.240000000000002,195.60000000000002,9.34,10.82,18.47,0.00000034808,67.518
1672,"Kwame Sousa",28,179,76,Right,Senegal,"South AFC","Premier Division",England,92.5,RB,Defender,53813000.0000,15525.0000,117,8987,2,9,11,3.58,9.530000000000001,84.05,4.130000000000001,12.43,8.26,201,3.0199999999999996,182.70000000000002,2.33,17.04,6.96,0.000000003725,34.955
1673,"Hugo Toure",24,179,74,Right,"Ivory Coast","South AFC","Premier Division",Netherlands,92.5,ST,Forward,34734666.6667,11493.3333,64,4291,23,11,34,18.689999999999998,12.540000000000001,78.46666666666667,4.9399999999999995,1.26,0.77,144.8,9.77,96.1,7.48,7.81,8.8,0.0000002246,61.52333333333333
1678,"Antoine Pereira",23,189,79,Right,Denmark,"Royal FC","Premier Division",Germany,92.5,GK,Goalkeeper,23181000.0000,4886.6667,59,4420,0,0,0,0,0,73.56666666666668,0.31,0.4,0.94,112.69999999999999,0,0,0,11.75,0.5700000000000001,0,12.46
1681,"Tyrone Dubois",27,182,71,Right,Austria,"Sporting FC","Premier Division",Germany,92.5,RW,Forward,118221666.6667,32456.6667,87,6650,39,15,54,36.55,16.72,76.23333333333333,2.7,0.5800000000000001,1.0399999999999998,135,9.899999999999999,120.19999999999999,3.9499999999999997,7.37,7.299999999999999,0.00000016143333333333333,88.99333333333334
1682,"Yannick Horvat",26,196,80,Right,Morocco,"Sporting SC","Premier Division",Netherlands,92.5,CB,Defender,35671400.0000,10152.0000,153,11870,7,12,19,7.3100000000000005,13.98,77.76,3.77,12.700000000000001,9.79,294.3,1.3599999999999999,222.5,4.029999999999999,22.560000000000002,10.829999999999998,0.00000002272,38.636
1688,"Karim Lefevre",33,191,84,Right,Austria,"Inter Wanderers","Premier Division",Spain,92.5,CB,Defender,24908600.0000,8164.0000,143,11283,4,9,13,3.65,9.26,85.17999999999999,4.72,12.090000000000002,9.580000000000002,275.3,3.53,174.4,3.2600000000000002,19.41,11.07,0.00000003312,33.498000000000005
1690,"Leon Toure",19,183,73,Right,"South Korea","FC United FC","Premier Division",England,92.5,LW,Forward,72670600.0000,21734.0000,125,9715,36,13,49,42.480000000000004,13,74.92,5.9,1.7200000000000002,2.8,231.89999999999998,14.3,173.1,11.76,14.219999999999999,13.18,0.00000012242,56.410000000000004
